Date,Station Id,Station Name,Outflow,Inflow,Netflow
2025-05-17,46.0,Bennett St & N Homewood Ave,1.0,1.0,0.0
2025-05-17,47.0,17th St & Penn Ave,28.0,31.0,3.0
2025-05-17,48.0,S Millvale Ave & Centre Ave,21.0,21.0,0.0
2025-05-17,49.0,Technology Dr & Bates St,8.0,11.0,3.0
2025-05-17,50.0,Atwood St & Bates St,63.0,61.0,-2.0
2025-05-17,51.0,Coltart Ave & Forbes Ave,37.0,36.0,-1.0
2025-05-17,52.0,Bedford Ave & Memory Ln,2.0,0.0,-2.0
2025-05-17,53.0,Centre Ave & Heldman St,2.0,0.0,-2.0
2025-05-17,54.0,W Ohio St & Brighton Rd,16.0,15.0,-1.0
2025-05-17,55.0,Brighton Rd & Pennsylvania Ave,10.0,6.0,-4.0
2025-05-17,56.0,Rosetta St & N Aiken Ave,9.0,8.0,-1.0
2025-05-17,57.0,52nd St & Butler St,12.0,11.0,-1.0
2025-05-17,58.0,W North Ave & Federal St,22.0,21.0,-1.0
2025-05-17,59.0,Forbes Ave at TCS Hall (CMU Campus),11.0,12.0,1.0
2025-05-17,60.0,Wilkinsburg Park & Ride,3.0,3.0,0.0
2025-05-18,1.0,Pierce St & Summerlea St,7.0,8.0,1.0
2025-05-18,2.0,Eliza Furnace Trail & Swineburne St,23.0,22.0,-1.0
2025-05-18,3.0,Centre Ave & Addison St,4.0,3.0,-1.0
2025-05-18,4.0,Burns White Center at 3 Crossings,21.0,23.0,2.0
2025-05-18,5.0,Allegheny Station,9.0,13.0,4.0
2025-05-18,6.0,10th St & Penn Ave,32.0,25.0,-7.0
2025-05-18,7.0,Liberty Ave & Gross St,27.0,22.0,-5.0
2025-05-18,8.0,Glasshouse,11.0,11.0,0.0
2025-05-18,9.0,South Side Trail & S 4th St,30.0,37.0,7.0
2025-05-18,10.0,Zulema St & Coltart Ave,37.0,38.0,1.0
2025-05-18,11.0,Ellsworth Ave & N Neville St,15.0,15.0,0.0
2025-05-18,12.0,O'Hara St & University Place,19.0,18.0,-1.0
2025-05-18,13.0,S Bouquet Ave & Sennott St,62.0,61.0,-1.0
2025-05-18,14.0,Tioga St & N Homewood Ave,1.0,0.0,-1.0
2025-05-18,15.0,Ivy St & Walnut St,36.0,41.0,5.0
2025-05-18,16.0,Penn Ave & Putnam St (Bakery Square),12.0,13.0,1.0
2025-05-18,17.0,Taylor St & Liberty Ave,34.0,35.0,1.0
2025-05-18,18.0,21st St & Penn Ave,20.0,25.0,5.0
2025-05-18,19.0,42nd St & Butler St,20.0,24.0,4.0
2025-05-18,20.0,Boulevard of the Allies & Parkview Ave,38.0,32.0,-6.0
2025-05-18,21.0,Liberty Ave & Stanwix St,43.0,39.0,-4.0
2025-05-18,22.0,Forbes Ave & Market Square,20.0,19.0,-1.0
2025-05-18,23.0,North Shore Trail & Fort Duquesne Bridge,38.0,39.0,1.0
2025-05-18,24.0,Penn Ave & 33rd St,22.0,18.0,-4.0
2025-05-18,25.0,Penn Ave & S Whitfield St,13.0,19.0,6.0
2025-05-18,26.0,S 27th St & Sidney St. (Southside Works),34.0,36.0,2.0
2025-05-18,27.0,W Station Square Dr & Bessemer Court,17.0,19.0,2.0
2025-05-18,28.0,Fifth Ave & S Bouquet St,28.0,28.0,0.0
2025-05-18,29.0,Filmore St & S Bellefield Ave,8.0,8.0,0.0
2025-05-18,30.0,Shady Ave & Ellsworth Ave,14.0,14.0,0.0
2025-05-18,31.0,First Ave & B St,31.0,27.0,-4.0
2025-05-18,32.0,Ross St & Fourth Ave,10.0,9.0,-1.0
2025-05-18,33.0,Schenley Dr & Schenley Dr Ext,49.0,48.0,-1.0
2025-05-18,34.0,N Dithridge St & Centre Ave,32.0,33.0,1.0
2025-05-18,35.0,Butler St & 36th St,18.0,14.0,-4.0
2025-05-18,37.0,S Negley Ave & Centre Ave,35.0,30.0,-5.0
2025-05-18,38.0,Allequippa St & Darragh St,22.0,15.0,-7.0
2025-05-18,39.0,S 12th St & E Carson St,17.0,20.0,3.0
2025-05-18,40.0,Penn Ave & 7th St,40.0,35.0,-5.0
2025-05-18,41.0,S 22nd St & Sidney St,20.0,23.0,3.0
2025-05-18,42.0,Second Ave & Tecumseh St,2.0,1.0,-1.0
2025-05-18,43.0,Eliza St & Lytle St,2.0,3.0,1.0
2025-05-18,44.0,Hamilton Ave & Fifth Ave,3.0,2.0,-1.0
2025-05-18,45.0,N Braddock Ave & Hamilton Ave,3.0,3.0,0.0
2025-05-18,47.0,17th St & Penn Ave,31.0,31.0,0.0
2025-05-18,48.0,S Millvale Ave & Centre Ave,26.0,27.0,1.0
2025-05-18,49.0,Technology Dr & Bates St,20.0,17.0,-3.0
2025-05-18,50.0,Atwood St & Bates St,37.0,34.0,-3.0
2025-05-18,51.0,Coltart Ave & Forbes Ave,35.0,39.0,4.0
2025-05-18,52.0,Bedford Ave & Memory Ln,1.0,1.0,0.0
2025-05-18,53.0,Centre Ave & Heldman St,0.0,1.0,1.0
2025-05-18,54.0,W Ohio St & Brighton Rd,11.0,9.0,-2.0
2025-05-18,55.0,Brighton Rd & Pennsylvania Ave,8.0,11.0,3.0
2025-05-18,56.0,Rosetta St & N Aiken Ave,6.0,8.0,2.0
2025-05-18,57.0,52nd St & Butler St,15.0,18.0,3.0
2025-05-18,58.0,W North Ave & Federal St,26.0,29.0,3.0
2025-05-18,59.0,Forbes Ave at TCS Hall (CMU Campus),16.0,16.0,0.0
2025-05-18,60.0,Wilkinsburg Park & Ride,7.0,6.0,-1.0
2025-05-19,1.0,Pierce St & Summerlea St,14.0,17.0,3.0
2025-05-19,2.0,Eliza Furnace Trail & Swineburne St,16.0,15.0,-1.0
2025-05-19,3.0,Centre Ave & Addison St,3.0,4.0,1.0
2025-05-19,4.0,Burns White Center at 3 Crossings,12.0,14.0,2.0
2025-05-19,5.0,Allegheny Station,6.0,5.0,-1.0
2025-05-19,6.0,10th St & Penn Ave,26.0,24.0,-2.0
2025-05-19,7.0,Liberty Ave & Gross St,23.0,21.0,-2.0
2025-05-19,8.0,Glasshouse,7.0,7.0,0.0
2025-05-19,9.0,South Side Trail & S 4th St,6.0,9.0,3.0
2025-05-19,10.0,Zulema St & Coltart Ave,44.0,44.0,0.0
2025-05-19,11.0,Ellsworth Ave & N Neville St,16.0,16.0,0.0
2025-05-19,12.0,O'Hara St & University Place,55.0,57.0,2.0
2025-05-19,13.0,S Bouquet Ave & Sennott St,64.0,58.0,-6.0
2025-05-19,14.0,Tioga St & N Homewood Ave,0.0,3.0,3.0
2025-05-19,15.0,Ivy St & Walnut St,27.0,31.0,4.0
2025-05-19,16.0,Penn Ave & Putnam St (Bakery Square),11.0,15.0,4.0
2025-05-19,17.0,Taylor St & Liberty Ave,20.0,32.0,12.0
2025-05-19,18.0,21st St & Penn Ave,25.0,25.0,0.0
2025-05-19,19.0,42nd St & Butler St,13.0,14.0,1.0
2025-05-19,20.0,Boulevard of the Allies & Parkview Ave,31.0,44.0,13.0
2025-05-19,21.0,Liberty Ave & Stanwix St,18.0,27.0,9.0
2025-05-19,22.0,Forbes Ave & Market Square,19.0,20.0,1.0
2025-05-19,23.0,North Shore Trail & Fort Duquesne Bridge,34.0,34.0,0.0
2025-05-19,24.0,Penn Ave & 33rd St,15.0,17.0,2.0
2025-05-19,25.0,Penn Ave & S Whitfield St,18.0,14.0,-4.0
2025-05-19,26.0,S 27th St & Sidney St. (Southside Works),33.0,33.0,0.0
2025-05-19,27.0,W Station Square Dr & Bessemer Court,7.0,11.0,4.0
2025-05-19,28.0,Fifth Ave & S Bouquet St,52.0,50.0,-2.0
2025-05-19,29.0,Filmore St & S Bellefield Ave,14.0,7.0,-7.0
2025-05-19,30.0,Shady Ave & Ellsworth Ave,23.0,16.0,-7.0
2025-05-19,31.0,First Ave & B St,22.0,14.0,-8.0
2025-05-19,32.0,Ross St & Fourth Ave,18.0,12.0,-6.0
2025-05-19,33.0,Schenley Dr & Schenley Dr Ext,35.0,31.0,-4.0
2025-05-19,34.0,N Dithridge St & Centre Ave,50.0,48.0,-2.0
2025-05-19,35.0,Butler St & 36th St,17.0,16.0,-1.0
2025-05-19,37.0,S Negley Ave & Centre Ave,21.0,21.0,0.0
2025-05-19,38.0,Allequippa St & Darragh St,26.0,15.0,-11.0
2025-05-19,39.0,S 12th St & E Carson St,19.0,23.0,4.0
2025-05-19,40.0,Penn Ave & 7th St,32.0,37.0,5.0
2025-05-19,41.0,S 22nd St & Sidney St,10.0,16.0,6.0
2025-05-19,42.0,Second Ave & Tecumseh St,0.0,1.0,1.0
2025-05-19,44.0,Hamilton Ave & Fifth Ave,3.0,5.0,2.0
2025-05-19,45.0,N Braddock Ave & Hamilton Ave,1.0,1.0,0.0
2025-05-19,47.0,17th St & Penn Ave,19.0,13.0,-6.0
2025-05-19,48.0,S Millvale Ave & Centre Ave,28.0,22.0,-6.0
2025-05-19,49.0,Technology Dr & Bates St,26.0,27.0,1.0
2025-05-19,50.0,Atwood St & Bates St,48.0,52.0,4.0
2025-05-19,51.0,Coltart Ave & Forbes Ave,44.0,46.0,2.0
2025-05-19,52.0,Bedford Ave & Memory Ln,3.0,2.0,-1.0
2025-05-19,53.0,Centre Ave & Heldman St,6.0,0.0,-6.0
2025-05-19,54.0,W Ohio St & Brighton Rd,3.0,4.0,1.0
2025-05-19,55.0,Brighton Rd & Pennsylvania Ave,6.0,10.0,4.0
2025-05-19,56.0,Rosetta St & N Aiken Ave,8.0,8.0,0.0
2025-05-19,57.0,52nd St & Butler St,13.0,10.0,-3.0
2025-05-19,58.0,W North Ave & Federal St,20.0,19.0,-1.0
2025-05-19,59.0,Forbes Ave at TCS Hall (CMU Campus),32.0,30.0,-2.0
2025-05-19,60.0,Wilkinsburg Park & Ride,1.0,2.0,1.0
2025-05-20,1.0,Pierce St & Summerlea St,12.0,11.0,-1.0
2025-05-20,2.0,Eliza Furnace Trail & Swineburne St,13.0,12.0,-1.0
2025-05-20,3.0,Centre Ave & Addison St,3.0,2.0,-1.0
2025-05-20,4.0,Burns White Center at 3 Crossings,19.0,20.0,1.0
2025-05-20,5.0,Allegheny Station,4.0,4.0,0.0
2025-05-20,6.0,10th St & Penn Ave,11.0,10.0,-1.0
2025-05-20,7.0,Liberty Ave & Gross St,36.0,27.0,-9.0
2025-05-20,8.0,Glasshouse,9.0,7.0,-2.0
2025-05-20,9.0,South Side Trail & S 4th St,6.0,7.0,1.0
2025-05-20,10.0,Zulema St & Coltart Ave,51.0,44.0,-7.0
2025-05-20,11.0,Ellsworth Ave & N Neville St,26.0,16.0,-10.0
2025-05-20,12.0,O'Hara St & University Place,72.0,78.0,6.0
2025-05-20,13.0,S Bouquet Ave & Sennott St,65.0,69.0,4.0
2025-05-20,14.0,Tioga St & N Homewood Ave,1.0,1.0,0.0
2025-05-20,15.0,Ivy St & Walnut St,23.0,28.0,5.0
2025-05-20,16.0,Penn Ave & Putnam St (Bakery Square),9.0,8.0,-1.0
2025-05-20,17.0,Taylor St & Liberty Ave,24.0,27.0,3.0
2025-05-20,18.0,21st St & Penn Ave,15.0,15.0,0.0
2025-05-20,19.0,42nd St & Butler St,20.0,15.0,-5.0
2025-05-20,20.0,Boulevard of the Allies & Parkview Ave,43.0,46.0,3.0
2025-05-20,21.0,Liberty Ave & Stanwix St,16.0,15.0,-1.0
2025-05-20,22.0,Forbes Ave & Market Square,27.0,32.0,5.0
2025-05-20,23.0,North Shore Trail & Fort Duquesne Bridge,16.0,17.0,1.0
2025-05-20,24.0,Penn Ave & 33rd St,10.0,13.0,3.0
2025-05-20,25.0,Penn Ave & S Whitfield St,17.0,17.0,0.0
2025-05-20,26.0,S 27th St & Sidney St. (Southside Works),37.0,34.0,-3.0
2025-05-20,27.0,W Station Square Dr & Bessemer Court,4.0,4.0,0.0
2025-05-20,28.0,Fifth Ave & S Bouquet St,65.0,65.0,0.0
2025-05-20,29.0,Filmore St & S Bellefield Ave,7.0,7.0,0.0
2025-05-20,30.0,Shady Ave & Ellsworth Ave,15.0,17.0,2.0
2025-05-20,31.0,First Ave & B St,16.0,19.0,3.0
2025-05-20,32.0,Ross St & Fourth Ave,13.0,13.0,0.0
2025-05-20,33.0,Schenley Dr & Schenley Dr Ext,39.0,40.0,1.0
2025-05-20,34.0,N Dithridge St & Centre Ave,56.0,54.0,-2.0
2025-05-20,35.0,Butler St & 36th St,12.0,15.0,3.0
2025-05-20,37.0,S Negley Ave & Centre Ave,29.0,36.0,7.0
2025-05-20,38.0,Allequippa St & Darragh St,33.0,20.0,-13.0
2025-05-20,39.0,S 12th St & E Carson St,10.0,13.0,3.0
2025-05-20,40.0,Penn Ave & 7th St,27.0,32.0,5.0
2025-05-20,41.0,S 22nd St & Sidney St,9.0,13.0,4.0
2025-05-20,43.0,Eliza St & Lytle St,1.0,1.0,0.0
2025-05-20,44.0,Hamilton Ave & Fifth Ave,2.0,1.0,-1.0
2025-05-20,47.0,17th St & Penn Ave,14.0,12.0,-2.0
2025-05-20,48.0,S Millvale Ave & Centre Ave,35.0,34.0,-1.0
2025-05-20,49.0,Technology Dr & Bates St,25.0,27.0,2.0
2025-05-20,50.0,Atwood St & Bates St,55.0,54.0,-1.0
2025-05-20,51.0,Coltart Ave & Forbes Ave,44.0,40.0,-4.0
2025-05-20,52.0,Bedford Ave & Memory Ln,4.0,4.0,0.0
2025-05-20,53.0,Centre Ave & Heldman St,4.0,5.0,1.0
2025-05-20,54.0,W Ohio St & Brighton Rd,2.0,1.0,-1.0
2025-05-20,55.0,Brighton Rd & Pennsylvania Ave,3.0,4.0,1.0
2025-05-20,56.0,Rosetta St & N Aiken Ave,4.0,4.0,0.0
2025-05-20,57.0,52nd St & Butler St,10.0,11.0,1.0
2025-05-20,58.0,W North Ave & Federal St,22.0,23.0,1.0
2025-05-20,59.0,Forbes Ave at TCS Hall (CMU Campus),18.0,15.0,-3.0
2025-05-20,60.0,Wilkinsburg Park & Ride,1.0,2.0,1.0
2025-05-21,1.0,Pierce St & Summerlea St,7.0,10.0,3.0
2025-05-21,2.0,Eliza Furnace Trail & Swineburne St,6.0,8.0,2.0
2025-05-21,3.0,Centre Ave & Addison St,1.0,2.0,1.0
2025-05-21,4.0,Burns White Center at 3 Crossings,10.0,9.0,-1.0
2025-05-21,5.0,Allegheny Station,3.0,4.0,1.0
2025-05-21,6.0,10th St & Penn Ave,10.0,7.0,-3.0
2025-05-21,7.0,Liberty Ave & Gross St,10.0,10.0,0.0
2025-05-21,8.0,Glasshouse,7.0,8.0,1.0
2025-05-21,9.0,South Side Trail & S 4th St,3.0,2.0,-1.0
2025-05-21,10.0,Zulema St & Coltart Ave,27.0,28.0,1.0
2025-05-21,11.0,Ellsworth Ave & N Neville St,9.0,8.0,-1.0
2025-05-21,12.0,O'Hara St & University Place,42.0,51.0,9.0
2025-05-21,13.0,S Bouquet Ave & Sennott St,50.0,51.0,1.0
2025-05-21,14.0,Tioga St & N Homewood Ave,1.0,2.0,1.0
2025-05-21,15.0,Ivy St & Walnut St,17.0,16.0,-1.0
2025-05-21,16.0,Penn Ave & Putnam St (Bakery Square),6.0,6.0,0.0
2025-05-21,17.0,Taylor St & Liberty Ave,14.0,14.0,0.0
2025-05-21,18.0,21st St & Penn Ave,9.0,13.0,4.0
2025-05-21,19.0,42nd St & Butler St,6.0,6.0,0.0
2025-05-21,20.0,Boulevard of the Allies & Parkview Ave,37.0,44.0,7.0
2025-05-21,21.0,Liberty Ave & Stanwix St,2.0,4.0,2.0
2025-05-21,22.0,Forbes Ave & Market Square,12.0,10.0,-2.0
2025-05-21,23.0,North Shore Trail & Fort Duquesne Bridge,2.0,4.0,2.0
2025-05-21,24.0,Penn Ave & 33rd St,11.0,5.0,-6.0
2025-05-21,25.0,Penn Ave & S Whitfield St,4.0,6.0,2.0
2025-05-21,26.0,S 27th St & Sidney St. (Southside Works),12.0,12.0,0.0
2025-05-21,27.0,W Station Square Dr & Bessemer Court,4.0,5.0,1.0
2025-05-21,28.0,Fifth Ave & S Bouquet St,40.0,41.0,1.0
2025-05-21,29.0,Filmore St & S Bellefield Ave,8.0,8.0,0.0
2025-05-21,30.0,Shady Ave & Ellsworth Ave,13.0,11.0,-2.0
2025-05-21,31.0,First Ave & B St,17.0,15.0,-2.0
2025-05-21,32.0,Ross St & Fourth Ave,9.0,7.0,-2.0
2025-05-21,33.0,Schenley Dr & Schenley Dr Ext,12.0,13.0,1.0
2025-05-21,34.0,N Dithridge St & Centre Ave,41.0,34.0,-7.0
2025-05-21,35.0,Butler St & 36th St,8.0,9.0,1.0
2025-05-21,37.0,S Negley Ave & Centre Ave,12.0,13.0,1.0
2025-05-21,38.0,Allequippa St & Darragh St,18.0,9.0,-9.0
2025-05-21,39.0,S 12th St & E Carson St,8.0,8.0,0.0
2025-05-21,40.0,Penn Ave & 7th St,25.0,20.0,-5.0
2025-05-21,41.0,S 22nd St & Sidney St,13.0,8.0,-5.0
2025-05-21,42.0,Second Ave & Tecumseh St,0.0,1.0,1.0
2025-05-21,43.0,Eliza St & Lytle St,1.0,1.0,0.0
2025-05-21,44.0,Hamilton Ave & Fifth Ave,2.0,1.0,-1.0
2025-05-21,47.0,17th St & Penn Ave,8.0,16.0,8.0
2025-05-21,48.0,S Millvale Ave & Centre Ave,21.0,22.0,1.0
2025-05-21,49.0,Technology Dr & Bates St,12.0,12.0,0.0
2025-05-21,50.0,Atwood St & Bates St,41.0,31.0,-10.0
2025-05-21,51.0,Coltart Ave & Forbes Ave,24.0,33.0,9.0
2025-05-21,52.0,Bedford Ave & Memory Ln,3.0,2.0,-1.0
2025-05-21,53.0,Centre Ave & Heldman St,3.0,4.0,1.0
2025-05-21,54.0,W Ohio St & Brighton Rd,1.0,2.0,1.0
2025-05-21,55.0,Brighton Rd & Pennsylvania Ave,2.0,2.0,0.0
2025-05-21,56.0,Rosetta St & N Aiken Ave,2.0,1.0,-1.0
2025-05-21,57.0,52nd St & Butler St,7.0,6.0,-1.0
2025-05-21,58.0,W North Ave & Federal St,10.0,9.0,-1.0
2025-05-21,59.0,Forbes Ave at TCS Hall (CMU Campus),11.0,11.0,0.0
2025-05-21,60.0,Wilkinsburg Park & Ride,1.0,1.0,0.0
2025-05-22,1.0,Pierce St & Summerlea St,6.0,7.0,1.0
2025-05-22,2.0,Eliza Furnace Trail & Swineburne St,4.0,6.0,2.0
2025-05-22,4.0,Burns White Center at 3 Crossings,9.0,7.0,-2.0
2025-05-22,5.0,Allegheny Station,1.0,0.0,-1.0
2025-05-22,6.0,10th St & Penn Ave,8.0,5.0,-3.0
2025-05-22,7.0,Liberty Ave & Gross St,12.0,12.0,0.0
2025-05-22,8.0,Glasshouse,7.0,7.0,0.0
2025-05-22,10.0,Zulema St & Coltart Ave,24.0,28.0,4.0
2025-05-22,11.0,Ellsworth Ave & N Neville St,7.0,6.0,-1.0
2025-05-22,12.0,O'Hara St & University Place,51.0,53.0,2.0
2025-05-22,13.0,S Bouquet Ave & Sennott St,34.0,31.0,-3.0
2025-05-22,15.0,Ivy St & Walnut St,13.0,14.0,1.0
2025-05-22,16.0,Penn Ave & Putnam St (Bakery Square),4.0,5.0,1.0
2025-05-22,17.0,Taylor St & Liberty Ave,17.0,16.0,-1.0
2025-05-22,18.0,21st St & Penn Ave,2.0,5.0,3.0
2025-05-22,19.0,42nd St & Butler St,6.0,3.0,-3.0
2025-05-22,20.0,Boulevard of the Allies & Parkview Ave,27.0,30.0,3.0
2025-05-22,21.0,Liberty Ave & Stanwix St,4.0,4.0,0.0
2025-05-22,22.0,Forbes Ave & Market Square,7.0,8.0,1.0
2025-05-22,23.0,North Shore Trail & Fort Duquesne Bridge,8.0,9.0,1.0
2025-05-22,24.0,Penn Ave & 33rd St,5.0,5.0,0.0
2025-05-22,25.0,Penn Ave & S Whitfield St,3.0,9.0,6.0
2025-05-22,26.0,S 27th St & Sidney St. (Southside Works),9.0,15.0,6.0
2025-05-22,27.0,W Station Square Dr & Bessemer Court,4.0,3.0,-1.0
2025-05-22,28.0,Fifth Ave & S Bouquet St,27.0,26.0,-1.0
2025-05-22,29.0,Filmore St & S Bellefield Ave,3.0,3.0,0.0
2025-05-22,30.0,Shady Ave & Ellsworth Ave,2.0,6.0,4.0
2025-05-22,31.0,First Ave & B St,6.0,3.0,-3.0
2025-05-22,32.0,Ross St & Fourth Ave,6.0,4.0,-2.0
2025-05-22,33.0,Schenley Dr & Schenley Dr Ext,6.0,5.0,-1.0
2025-05-22,34.0,N Dithridge St & Centre Ave,30.0,23.0,-7.0
2025-05-22,35.0,Butler St & 36th St,4.0,6.0,2.0
2025-05-22,37.0,S Negley Ave & Centre Ave,13.0,14.0,1.0
2025-05-22,38.0,Allequippa St & Darragh St,16.0,10.0,-6.0
2025-05-22,39.0,S 12th St & E Carson St,6.0,6.0,0.0
2025-05-22,40.0,Penn Ave & 7th St,12.0,10.0,-2.0
2025-05-22,41.0,S 22nd St & Sidney St,7.0,3.0,-4.0
2025-05-22,43.0,Eliza St & Lytle St,1.0,0.0,-1.0
2025-05-22,44.0,Hamilton Ave & Fifth Ave,0.0,1.0,1.0
2025-05-22,47.0,17th St & Penn Ave,10.0,9.0,-1.0
2025-05-22,48.0,S Millvale Ave & Centre Ave,22.0,20.0,-2.0
2025-05-22,49.0,Technology Dr & Bates St,20.0,20.0,0.0
2025-05-22,50.0,Atwood St & Bates St,22.0,24.0,2.0
2025-05-22,51.0,Coltart Ave & Forbes Ave,26.0,25.0,-1.0
2025-05-22,52.0,Bedford Ave & Memory Ln,1.0,1.0,0.0
2025-05-22,54.0,W Ohio St & Brighton Rd,2.0,2.0,0.0
2025-05-22,55.0,Brighton Rd & Pennsylvania Ave,4.0,2.0,-2.0
2025-05-22,56.0,Rosetta St & N Aiken Ave,2.0,1.0,-1.0
2025-05-22,57.0,52nd St & Butler St,4.0,6.0,2.0
2025-05-22,58.0,W North Ave & Federal St,11.0,16.0,5.0
2025-05-22,59.0,Forbes Ave at TCS Hall (CMU Campus),9.0,10.0,1.0
2025-05-22,60.0,Wilkinsburg Park & Ride,1.0,1.0,0.0
2025-05-23,1.0,Pierce St & Summerlea St,7.0,5.0,-2.0
2025-05-23,2.0,Eliza Furnace Trail & Swineburne St,12.0,12.0,0.0
2025-05-23,3.0,Centre Ave & Addison St,0.0,5.0,5.0
2025-05-23,4.0,Burns White Center at 3 Crossings,6.0,10.0,4.0
2025-05-23,5.0,Allegheny Station,3.0,5.0,2.0
2025-05-23,6.0,10th St & Penn Ave,10.0,13.0,3.0
2025-05-23,7.0,Liberty Ave & Gross St,18.0,12.0,-6.0
2025-05-23,8.0,Glasshouse,14.0,16.0,2.0
2025-05-23,9.0,South Side Trail & S 4th St,13.0,13.0,0.0
2025-05-23,10.0,Zulema St & Coltart Ave,19.0,19.0,0.0
2025-05-23,11.0,Ellsworth Ave & N Neville St,10.0,10.0,0.0
2025-05-23,12.0,O'Hara St & University Place,43.0,43.0,0.0
2025-05-23,13.0,S Bouquet Ave & Sennott St,41.0,44.0,3.0
2025-05-23,14.0,Tioga St & N Homewood Ave,1.0,1.0,0.0
2025-05-23,15.0,Ivy St & Walnut St,13.0,15.0,2.0
2025-05-23,16.0,Penn Ave & Putnam St (Bakery Square),8.0,11.0,3.0
2025-05-23,17.0,Taylor St & Liberty Ave,15.0,19.0,4.0
2025-05-23,18.0,21st St & Penn Ave,11.0,12.0,1.0
2025-05-23,19.0,42nd St & Butler St,12.0,11.0,-1.0
2025-05-23,20.0,Boulevard of the Allies & Parkview Ave,51.0,36.0,-15.0
2025-05-23,21.0,Liberty Ave & Stanwix St,15.0,16.0,1.0
2025-05-23,22.0,Forbes Ave & Market Square,9.0,12.0,3.0
2025-05-23,23.0,North Shore Trail & Fort Duquesne Bridge,7.0,12.0,5.0
2025-05-23,24.0,Penn Ave & 33rd St,13.0,10.0,-3.0
2025-05-23,25.0,Penn Ave & S Whitfield St,11.0,15.0,4.0
2025-05-23,26.0,S 27th St & Sidney St. (Southside Works),30.0,32.0,2.0
2025-05-23,27.0,W Station Square Dr & Bessemer Court,7.0,7.0,0.0
2025-05-23,28.0,Fifth Ave & S Bouquet St,33.0,32.0,-1.0
2025-05-23,29.0,Filmore St & S Bellefield Ave,7.0,10.0,3.0
2025-05-23,30.0,Shady Ave & Ellsworth Ave,8.0,13.0,5.0
2025-05-23,31.0,First Ave & B St,9.0,6.0,-3.0
2025-05-23,32.0,Ross St & Fourth Ave,11.0,4.0,-7.0
2025-05-23,33.0,Schenley Dr & Schenley Dr Ext,24.0,24.0,0.0
2025-05-23,34.0,N Dithridge St & Centre Ave,37.0,34.0,-3.0
2025-05-23,35.0,Butler St & 36th St,10.0,6.0,-4.0
2025-05-23,37.0,S Negley Ave & Centre Ave,14.0,16.0,2.0
2025-05-23,38.0,Allequippa St & Darragh St,24.0,11.0,-13.0
2025-05-23,39.0,S 12th St & E Carson St,16.0,19.0,3.0
2025-05-23,40.0,Penn Ave & 7th St,15.0,19.0,4.0
2025-05-23,41.0,S 22nd St & Sidney St,10.0,14.0,4.0
2025-05-23,43.0,Eliza St & Lytle St,1.0,0.0,-1.0
2025-05-23,44.0,Hamilton Ave & Fifth Ave,0.0,1.0,1.0
2025-05-23,47.0,17th St & Penn Ave,15.0,12.0,-3.0
2025-05-23,48.0,S Millvale Ave & Centre Ave,27.0,28.0,1.0
2025-05-23,49.0,Technology Dr & Bates St,14.0,15.0,1.0
2025-05-23,50.0,Atwood St & Bates St,47.0,44.0,-3.0
2025-05-23,51.0,Coltart Ave & Forbes Ave,42.0,34.0,-8.0
2025-05-23,52.0,Bedford Ave & Memory Ln,1.0,0.0,-1.0
2025-05-23,53.0,Centre Ave & Heldman St,4.0,3.0,-1.0
2025-05-23,54.0,W Ohio St & Brighton Rd,8.0,12.0,4.0
2025-05-23,55.0,Brighton Rd & Pennsylvania Ave,7.0,1.0,-6.0
2025-05-23,56.0,Rosetta St & N Aiken Ave,4.0,2.0,-2.0
2025-05-23,57.0,52nd St & Butler St,8.0,8.0,0.0
2025-05-23,58.0,W North Ave & Federal St,15.0,17.0,2.0
2025-05-23,59.0,Forbes Ave at TCS Hall (CMU Campus),7.0,9.0,2.0
2025-05-23,60.0,Wilkinsburg Park & Ride,2.0,1.0,-1.0
2025-05-24,1.0,Pierce St & Summerlea St,6.0,14.0,8.0
2025-05-24,2.0,Eliza Furnace Trail & Swineburne St,10.0,10.0,0.0
2025-05-24,3.0,Centre Ave & Addison St,0.0,1.0,1.0
2025-05-24,4.0,Burns White Center at 3 Crossings,14.0,23.0,9.0
2025-05-24,5.0,Allegheny Station,5.0,12.0,7.0
2025-05-24,6.0,10th St & Penn Ave,23.0,32.0,9.0
2025-05-24,7.0,Liberty Ave & Gross St,14.0,15.0,1.0
2025-05-24,8.0,Glasshouse,17.0,20.0,3.0
2025-05-24,9.0,South Side Trail & S 4th St,18.0,19.0,1.0
2025-05-24,10.0,Zulema St & Coltart Ave,35.0,27.0,-8.0
2025-05-24,11.0,Ellsworth Ave & N Neville St,10.0,15.0,5.0
2025-05-24,12.0,O'Hara St & University Place,22.0,22.0,0.0
2025-05-24,13.0,S Bouquet Ave & Sennott St,33.0,33.0,0.0
2025-05-24,14.0,Tioga St & N Homewood Ave,0.0,4.0,4.0
2025-05-24,15.0,Ivy St & Walnut St,21.0,18.0,-3.0
2025-05-24,16.0,Penn Ave & Putnam St (Bakery Square),26.0,25.0,-1.0
2025-05-24,17.0,Taylor St & Liberty Ave,19.0,22.0,3.0
2025-05-24,18.0,21st St & Penn Ave,21.0,21.0,0.0
2025-05-24,19.0,42nd St & Butler St,20.0,20.0,0.0
2025-05-24,20.0,Boulevard of the Allies & Parkview Ave,31.0,31.0,0.0
2025-05-24,21.0,Liberty Ave & Stanwix St,17.0,24.0,7.0
